image_file,mask_file,shape,cloud_coverage,mean_red,mean_green,mean_blue,mean_ir,std_red,std_green,std_blue,std_ir,corr_red_ir,corr_green_ir,corr_blue_ir
691119.tif,691119.tif,"(512, 512, 4)",1.0,1838.24,2080.65,2601.37,3277.75,509.44,428.91,354.81,353.7,0.5915,0.6808,0.8332
691194.tif,691194.tif,"(512, 512, 4)",0.8342,3491.92,3486.43,3674.16,3946.6,2604.46,2383.94,2178.54,2085.01,0.9868,0.989,0.9794
691240.tif,691240.tif,"(512, 512, 4)",0.9917,7152.61,6630.57,6243.66,5949.64,1099.78,1011.27,946.24,978.72,0.9867,0.9854,0.9373
691303.tif,691303.tif,"(512, 512, 4)",0.6695,3138.32,3140.5,2899.55,4586.42,3607.57,3269.66,3179.53,2253.03,0.8597,0.877,0.8608
691353.tif,691353.tif,"(512, 512, 4)",0.9999,6738.31,6216.8,5700.66,6440.26,2384.87,2150.53,2004.05,1569.82,0.9929,0.9939,0.9852
691364.tif,691364.tif,"(512, 512, 4)",0.2989,1470.93,1690.54,1529.86,3603.77,2507.44,2246.31,2132.6,1714.86,0.8558,0.8777,0.8562
691380.tif,691380.tif,"(512, 512, 4)",0.3561,1463.11,1701.98,1697.57,3108.29,2218.1,1974.74,1844.85,1535.56,0.935,0.9488,0.9393
691573.tif,691573.tif,"(512, 512, 4)",0.9992,5182.85,4922.87,4601.21,5260.26,2044.86,1909.28,1876.63,1320.46,0.9505,0.9576,0.9526
691655.tif,691655.tif,"(512, 512, 4)",0.9858,2743.28,2690.25,2728.18,2888.73,1185.3,1080.06,989.72,947.98,0.993,0.9943,0.9877
691912.tif,691912.tif,"(512, 512, 4)",0.941,3644.57,3872.67,4322.4,4869.44,2318.15,2051.53,1793.19,1754.64,0.984,0.9886,0.9523
692099.tif,692099.tif,"(512, 512, 4)",0.261,1178.78,1314.52,1406.99,2591.16,1847.98,1784.35,1770.94,1693.38,0.9331,0.9351,0.92
692282.tif,692282.tif,"(512, 512, 4)",0.1381,900.2,1200.99,1292.88,2783.05,558.63,539.39,539.9,815.7,0.5987,0.7051,0.6252
692354.tif,692354.tif,"(512, 512, 4)",0.4623,2913.86,2951.18,2748.67,4214.38,4050.54,3694.28,3489.05,2698.99,0.9611,0.9691,0.9666
692385.tif,692385.tif,"(512, 512, 4)",0.8503,5570.1,5366.21,5032.93,6260.67,4135.58,3754.86,3623.65,2657.89,0.9492,0.9569,0.9493
692447.tif,692447.tif,"(512, 512, 4)",0.8507,2240.82,2328.44,2160.49,3596.92,1766.65,1636.26,1576.79,1310.12,0.9099,0.924,0.9113
692458.tif,692458.tif,"(512, 512, 4)",0.2725,1535.35,1608.74,1474.97,2695.86,2412.39,2304.86,2272.9,1926.18,0.9484,0.9583,0.9528
692683.tif,692683.tif,"(512, 512, 4)",0.2195,543.26,830.28,585.12,3318.18,739.32,680.48,725.09,1190.33,0.2173,0.2921,0.0812
692688.tif,692688.tif,"(512, 512, 4)",0.6928,2968.99,3066.42,2895.4,4431.04,2764.61,2547.04,2500.84,1876.2,0.9435,0.9534,0.9476
692862.tif,692862.tif,"(512, 512, 4)",0.3828,2149.17,2247.96,2170.78,3322.28,2726.62,2573.63,2491.99,2218.11,0.9399,0.9535,0.9524
692960.tif,692960.tif,"(512, 512, 4)",0.0,744.63,830.03,879.43,1499.77,57.38,88.95,132.48,401.35,0.2932,0.5342,0.4392
693022.tif,693022.tif,"(512, 512, 4)",1.0,10391.54,10339.53,10262.08,10032.2,1915.56,1794.17,1733.22,1656.01,0.9127,0.9617,0.9867
693024.tif,693024.tif,"(512, 512, 4)",1.0,2038.65,2001.32,1831.82,3041.91,711.73,660.69,631.19,594.49,0.9557,0.963,0.8652
693127.tif,693127.tif,"(512, 512, 4)",0.972,2540.67,2591.27,2494.83,3798.03,782.25,695.14,659.63,610.95,0.7439,0.7741,0.7361
693128.tif,693128.tif,"(512, 512, 4)",1.0,2950.9,2743.16,2694.36,2774.49,1373.5,1312.79,1293.06,1319.7,0.9984,0.999,0.9977
693343.tif,693343.tif,"(512, 512, 4)",0.892,3060.93,3116.36,2996.5,3870.69,1602.27,1486.84,1423.45,1367.9,0.9927,0.9951,0.9864
693418.tif,693418.tif,"(512, 512, 4)",0.3303,722.39,942.98,685.9,3687.26,951.41,882.58,918.72,813.48,0.4934,0.5494,0.4878
693419.tif,693419.tif,"(512, 512, 4)",0.0275,865.59,683.48,264.65,174.89,106.12,90.33,56.92,53.12,0.5927,0.6769,0.8932
693423.tif,693423.tif,"(512, 512, 4)",0.0875,193.12,167.98,80.17,65.43,94.56,89.45,87.53,94.9,0.9194,0.9551,0.899
693566.tif,693566.tif,"(512, 512, 4)",0.9564,10752.1,9978.92,9326.45,9266.1,4354.68,3957.78,3793.19,2820.18,0.965,0.9715,0.9578
693616.tif,693616.tif,"(512, 512, 4)",1.0,8124.63,7707.46,7464.35,7482.88,3135.11,2849.39,2597.36,2569.68,0.9923,0.9916,0.9741
693643.tif,693643.tif,"(512, 512, 4)",0.854,1629.11,1845.65,1772.34,3380.92,739.78,694.82,685.27,644.88,0.8571,0.8854,0.863
693830.tif,693830.tif,"(512, 512, 4)",1.0,4796.83,4562.45,4255.19,5312.89,2901.14,2669.92,2583.57,2018.52,0.9933,0.9939,0.9881
693868.tif,693868.tif,"(512, 512, 4)",0.5059,1992.36,2128.63,1840.13,3942.95,2238.74,2060.71,2064.62,1582.7,0.8178,0.8447,0.8179
693943.tif,693943.tif,"(512, 512, 4)",0.9926,2260.09,2233.77,1986.25,3846.6,1297.56,1157.3,1094.23,870.37,0.8854,0.9012,0.8828
694223.tif,694223.tif,"(512, 512, 4)",0.9085,1177.06,1329.7,1385.91,2310.62,1238.22,1155.27,1096.94,1021.06,0.9093,0.9266,0.9063
694229.tif,694229.tif,"(512, 512, 4)",0.0,396.07,268.04,217.74,201.56,44.26,42.02,39.16,35.64,0.8369,0.8544,0.6516
694397.tif,694397.tif,"(512, 512, 4)",0.9983,4505.59,4286.74,4299.36,4644.04,2190.46,2012.68,1850.36,1764.7,0.9914,0.9921,0.9871
694423.tif,694423.tif,"(512, 512, 4)",1.0,9067.44,8504.64,8071.65,7504.02,602.22,575.8,555.55,524.11,0.9897,0.9958,0.9912
694587.tif,694587.tif,"(512, 512, 4)",0.0,3249.56,3202.56,3078.25,4238.66,2037.0,1991.17,2052.41,1493.32,0.9453,0.9502,0.9461
694731.tif,694731.tif,"(512, 512, 4)",0.0026,523.39,593.77,493.13,377.59,47.85,56.67,43.44,31.65,0.7765,0.7321,0.799
694764.tif,694764.tif,"(512, 512, 4)",0.4522,7986.47,7529.07,7249.92,7189.72,2611.29,2495.77,2396.99,2250.84,0.9954,0.9971,0.9973
694797.tif,694797.tif,"(512, 512, 4)",0.9338,2226.81,2008.86,1899.43,1882.59,1067.09,1031.08,1023.71,1034.65,0.9988,0.9992,0.9975
694798.tif,694798.tif,"(512, 512, 4)",0.1101,927.12,1191.87,1444.49,2464.3,774.41,762.2,814.11,797.14,0.7467,0.8064,0.8038
694799.tif,694799.tif,"(512, 512, 4)",1.0,2519.66,2715.63,2792.73,2840.1,214.43,201.68,200.61,191.08,0.8902,0.9721,0.9563
694806.tif,694806.tif,"(512, 512, 4)",0.0,545.23,792.43,727.83,800.25,554.62,754.71,872.72,1201.83,0.8049,0.7564,0.867
694849.tif,694849.tif,"(512, 512, 4)",0.5104,2689.85,2754.95,2598.96,3928.97,3182.55,2841.52,2662.67,2149.51,0.9268,0.938,0.9344
694916.tif,694916.tif,"(512, 512, 4)",0.6581,3540.42,3528.0,3506.41,4273.3,3687.11,3366.0,3173.26,2688.57,0.9655,0.9722,0.9667
695048.tif,695048.tif,"(512, 512, 4)",0.6664,1632.45,1745.11,1732.52,2630.82,1593.1,1512.82,1482.96,1477.45,0.9527,0.965,0.9606
695164.tif,695164.tif,"(512, 512, 4)",0.0292,644.19,861.46,919.18,2172.54,331.84,320.47,328.39,589.46,0.4193,0.552,0.2963
695225.tif,695225.tif,"(512, 512, 4)",0.541,2939.88,2904.55,2923.5,3661.54,3117.05,2981.05,2898.93,2720.32,0.9758,0.984,0.9846
695361.tif,695361.tif,"(512, 512, 4)",0.9305,2430.99,2357.5,2066.51,3343.14,1767.79,1631.7,1597.2,1447.73,0.9529,0.9597,0.9344
695370.tif,695370.tif,"(512, 512, 4)",1.0,8437.12,7835.64,7492.78,7638.78,1091.06,1008.65,961.81,950.8,0.9703,0.985,0.9844
695403.tif,695403.tif,"(512, 512, 4)",0.5771,2352.88,2595.28,2374.94,4279.61,2837.38,2539.03,2474.73,1742.67,0.9074,0.919,0.903
695417.tif,695417.tif,"(512, 512, 4)",0.0857,1138.07,1269.49,1483.46,2082.55,1726.35,1654.41,1619.26,1617.15,0.9498,0.963,0.9769
695503.tif,695503.tif,"(512, 512, 4)",0.5533,3547.0,3470.34,3118.3,4257.18,4139.83,3679.2,3463.03,2711.75,0.9702,0.977,0.9706
695551.tif,695551.tif,"(512, 512, 4)",0.7854,5205.03,4889.0,4418.94,5355.36,4371.91,3889.19,3687.29,2701.58,0.9544,0.9619,0.951
695642.tif,695642.tif,"(512, 512, 4)",0.9998,2132.84,2069.78,1839.82,1633.95,1087.14,1034.46,1031.79,962.73,0.9984,0.9983,0.9973
695748.tif,695748.tif,"(512, 512, 4)",0.4119,1616.84,1749.25,1512.86,3431.44,2139.92,1991.42,1976.13,1477.12,0.8976,0.9134,0.9028
695990.tif,695990.tif,"(512, 512, 4)",0.8363,5269.05,5036.37,4686.51,5482.24,3783.92,3507.13,3464.17,2512.67,0.9678,0.9744,0.9716
696092.tif,696092.tif,"(512, 512, 4)",1.0,2516.38,2350.33,1617.86,1378.78,126.33,110.55,108.53,115.82,0.976,0.9636,0.9682
696152.tif,696152.tif,"(512, 512, 4)",1.0,707.33,821.63,844.07,1801.19,145.19,163.5,226.5,439.33,0.2616,0.325,0.0715
696251.tif,696251.tif,"(512, 512, 4)",0.0,829.79,1196.28,1614.44,2149.71,338.53,428.18,553.19,579.0,0.8261,0.877,0.8838
696289.tif,696289.tif,"(512, 512, 4)",1.0,1483.0,1614.51,1583.45,3187.83,323.01,296.63,283.13,294.41,0.7929,0.8367,0.719
696296.tif,696296.tif,"(512, 512, 4)",0.2928,803.82,738.87,678.04,620.41,516.83,511.46,515.89,498.66,0.9962,0.997,0.9893
696487.tif,696487.tif,"(512, 512, 4)",1.0,6201.97,5837.27,5528.12,5731.41,1548.0,1460.11,1407.05,1162.06,0.993,0.9938,0.9908
696557.tif,696557.tif,"(512, 512, 4)",0.9426,2676.33,2753.22,2645.83,3676.87,2219.05,2043.88,1970.59,1624.72,0.9401,0.9557,0.9523
696580.tif,696580.tif,"(512, 512, 4)",0.3192,1856.09,2016.29,1851.19,3815.9,2917.3,2621.54,2472.93,1788.13,0.9558,0.9622,0.9572
696707.tif,696707.tif,"(512, 512, 4)",0.9968,1271.76,1606.16,1513.68,3543.78,974.94,900.78,929.74,776.83,0.6776,0.7161,0.6473
696750.tif,696750.tif,"(512, 512, 4)",0.0279,646.09,880.87,950.34,1229.61,178.48,158.67,320.48,1290.8,-0.9026,-0.8347,-0.9432
696805.tif,696805.tif,"(512, 512, 4)",0.9989,1454.77,1630.53,1854.44,2613.55,1038.34,1012.45,1007.63,1023.29,0.9534,0.9634,0.9617
696856.tif,696856.tif,"(512, 512, 4)",0.7527,1225.58,1254.47,1098.61,3031.03,983.19,943.82,964.62,773.91,0.6934,0.7244,0.7043
697062.tif,697062.tif,"(512, 512, 4)",0.9999,5439.99,5203.38,4970.74,5250.89,2051.77,1935.06,1861.65,1523.82,0.9949,0.9957,0.9937
697091.tif,697091.tif,"(512, 512, 4)",0.4393,1141.77,1225.17,1210.71,2306.28,563.36,622.92,747.19,807.11,0.8696,0.8795,0.8509
697347.tif,697347.tif,"(512, 512, 4)",0.9988,2925.64,2805.12,2575.32,3839.27,2885.14,2736.23,2710.36,2160.45,0.9225,0.9323,0.9264
697467.tif,697467.tif,"(512, 512, 4)",0.2641,768.63,1029.75,1273.23,1929.54,584.44,611.45,672.37,872.32,0.5964,0.6226,0.8607
697530.tif,697530.tif,"(512, 512, 4)",1.0,4323.65,4057.37,3840.04,3496.59,1456.25,1448.74,1470.24,1458.81,0.9969,0.998,0.9956
697717.tif,697717.tif,"(512, 512, 4)",0.8098,3112.39,3069.17,2854.53,3670.84,2935.78,2783.43,2742.44,2383.31,0.8922,0.8992,0.8907
697856.tif,697856.tif,"(512, 512, 4)",0.9882,6855.64,6583.57,6307.84,6421.01,2499.41,2368.48,2303.26,1793.83,0.9918,0.9929,0.9899
697935.tif,697935.tif,"(512, 512, 4)",0.1077,619.0,694.43,701.16,1446.09,172.04,186.02,231.95,523.85,0.2628,0.3783,0.1749
697978.tif,697978.tif,"(512, 512, 4)",0.0628,511.37,939.77,720.28,3364.54,270.42,266.37,304.57,490.39,0.1479,0.2868,0.0019
697983.tif,697983.tif,"(512, 512, 4)",0.0,566.24,612.61,347.45,423.22,438.03,522.41,633.16,926.38,0.5936,0.7175,0.8319
698059.tif,698059.tif,"(512, 512, 4)",0.2842,745.53,1059.36,1445.36,2862.06,392.82,429.91,636.0,642.6,0.5401,0.653,0.5457
698087.tif,698087.tif,"(512, 512, 4)",0.0282,492.7,607.58,408.99,2945.3,292.47,288.63,304.72,699.78,0.1849,0.2484,0.1315
698097.tif,698097.tif,"(512, 512, 4)",0.0,342.54,244.5,121.43,79.74,29.93,53.47,30.08,21.68,0.755,0.4029,0.5741
698128.tif,698128.tif,"(512, 512, 4)",1.0,8318.58,7975.73,8413.01,8701.62,3810.63,3908.61,4258.89,4472.08,0.9883,0.991,0.9952
698199.tif,698199.tif,"(512, 512, 4)",0.2178,642.06,797.06,601.81,3406.63,894.29,867.3,913.64,876.74,0.5825,0.6223,0.5747
698384.tif,698384.tif,"(512, 512, 4)",0.5416,2171.83,2190.41,2282.35,2954.25,2114.43,2047.71,2006.42,1903.22,0.9599,0.9689,0.9708
698388.tif,698388.tif,"(512, 512, 4)",1.0,2840.39,2761.03,2561.43,3670.33,948.22,888.47,843.55,725.16,0.9552,0.9612,0.949
698514.tif,698514.tif,"(512, 512, 4)",0.1065,651.91,835.02,854.3,2010.63,780.42,769.46,760.64,703.24,0.8143,0.8137,0.7815
698708.tif,698708.tif,"(512, 512, 4)",0.3831,614.08,702.55,724.88,464.89,108.99,110.63,117.84,125.63,0.9795,0.9803,0.9711
698717.tif,698717.tif,"(512, 512, 4)",0.0,493.06,731.98,728.28,2162.85,139.38,186.5,293.09,275.91,0.2969,0.4479,0.3521
698749.tif,698749.tif,"(512, 512, 4)",0.0139,517.8,803.35,751.33,1869.15,334.84,389.12,627.2,1455.22,0.2908,0.3818,0.4971
698782.tif,698782.tif,"(512, 512, 4)",0.6027,1170.98,1278.87,1219.71,2349.03,1074.46,987.85,939.95,883.52,0.9657,0.972,0.9534
699098.tif,699098.tif,"(512, 512, 4)",1.0,2128.45,2158.33,1896.71,4041.66,589.36,518.17,500.11,444.64,0.586,0.6248,0.5602
699121.tif,699121.tif,"(512, 512, 4)",0.1692,978.65,1074.22,826.91,3452.24,1510.48,1436.76,1454.81,1154.57,0.794,0.8157,0.8043
699166.tif,699166.tif,"(512, 512, 4)",0.4077,1988.25,2021.8,1912.6,2991.08,2583.78,2427.72,2390.88,2340.1,0.7477,0.7667,0.7141
699198.tif,699198.tif,"(512, 512, 4)",0.2444,1506.02,1659.45,1851.89,2334.41,2016.63,1923.92,1858.45,1829.97,0.9683,0.9779,0.9861
699245.tif,699245.tif,"(512, 512, 4)",0.9492,2523.51,2742.76,2976.83,3556.1,1079.94,1042.29,1046.46,1065.73,0.891,0.939,0.9565
699298.tif,699298.tif,"(512, 512, 4)",0.956,4937.48,4620.18,4315.63,4906.26,3379.23,3176.93,3096.49,2361.49,0.987,0.9893,0.9872
699378.tif,699378.tif,"(512, 512, 4)",0.8142,1838.69,1929.21,1984.5,2575.32,1039.45,1128.6,1286.64,1414.48,0.9537,0.9608,0.9563
699425.tif,699425.tif,"(512, 512, 4)",0.0,562.07,945.24,1022.99,2307.59,223.22,256.72,507.59,1251.8,-0.6538,-0.4892,-0.7632
699544.tif,699544.tif,"(512, 512, 4)",0.1063,383.39,701.41,360.8,3600.48,381.57,359.49,369.16,536.04,0.2901,0.3671,0.2776
699573.tif,699573.tif,"(512, 512, 4)",0.0,1658.22,1732.33,1762.24,2290.8,718.25,764.56,871.67,972.6,0.9422,0.9525,0.9456
699704.tif,699704.tif,"(512, 512, 4)",0.8536,3581.86,3445.79,3197.7,4305.97,3006.17,2845.1,2831.86,2059.14,0.9573,0.9615,0.955
699716.tif,699716.tif,"(512, 512, 4)",1.0,13187.42,12357.59,11625.44,11384.28,1794.41,1670.94,1560.91,1517.4,0.9847,0.9885,0.9578
699743.tif,699743.tif,"(512, 512, 4)",0.8884,2907.44,3063.01,3030.83,3579.89,2437.28,2263.0,2218.12,1888.41,0.9071,0.8863,0.8407
699809.tif,699809.tif,"(512, 512, 4)",0.81,3045.18,2990.79,2797.42,4477.58,2698.03,2614.55,2672.41,1952.51,0.9272,0.9347,0.9288
699829.tif,699829.tif,"(512, 512, 4)",0.5853,1950.79,1969.76,1801.05,3320.78,2424.96,2254.17,2157.94,1678.44,0.9218,0.9294,0.9154
699929.tif,699929.tif,"(512, 512, 4)",1.0,814.74,744.5,637.91,568.18,118.23,114.53,110.41,111.52,0.9618,0.9723,0.929
700005.tif,700005.tif,"(512, 512, 4)",1.0,7602.79,7352.89,7200.68,7513.17,3245.47,3114.48,3083.17,2907.55,0.9908,0.9943,0.9937
700067.tif,700067.tif,"(512, 512, 4)",0.6399,1276.35,1203.24,1144.96,1069.65,1121.48,1103.37,1102.71,1063.23,0.9986,0.9986,0.9944
700076.tif,700076.tif,"(512, 512, 4)",0.4068,914.63,868.02,801.87,735.51,375.87,375.41,387.68,389.06,0.9948,0.9954,0.9891
700081.tif,700081.tif,"(512, 512, 4)",1.0,2345.69,2331.66,2128.15,3758.07,1105.38,1011.09,986.62,701.15,0.9838,0.9837,0.9638
700350.tif,700350.tif,"(512, 512, 4)",0.4471,1317.86,1405.38,1250.82,2860.1,1768.65,1658.05,1643.32,1440.58,0.8347,0.8585,0.8297
700383.tif,700383.tif,"(512, 512, 4)",1.0,4707.81,4323.89,3829.63,5389.07,2333.26,2075.43,1944.24,1433.18,0.9842,0.9835,0.964
700495.tif,700495.tif,"(512, 512, 4)",1.0,3165.42,2933.33,2721.94,2628.72,678.73,617.34,573.24,563.64,0.9947,0.9951,0.9789
700521.tif,700521.tif,"(512, 512, 4)",1.0,3462.27,3290.76,2925.59,4288.25,3629.46,3382.67,3316.67,2730.93,0.9806,0.9837,0.9689
700534.tif,700534.tif,"(512, 512, 4)",0.0,3785.59,3711.29,3667.43,3819.93,1213.96,1102.88,1025.1,956.91,0.9963,0.9974,0.9921
700538.tif,700538.tif,"(512, 512, 4)",0.3046,2151.44,3007.02,4127.13,5109.69,814.15,679.93,621.94,664.98,0.6095,0.7757,0.9493
700556.tif,700556.tif,"(512, 512, 4)",0.6391,3222.13,3210.61,3029.88,4289.48,3528.28,3135.47,2905.19,2278.16,0.9361,0.9484,0.9442
700660.tif,700660.tif,"(512, 512, 4)",1.0,8992.25,8536.49,8151.46,7646.6,610.8,585.36,550.55,533.56,0.9898,0.9949,0.9958
700687.tif,700687.tif,"(512, 512, 4)",0.8516,862.24,1032.4,839.25,3341.67,771.82,700.39,693.42,726.24,0.3818,0.4558,0.3802
700705.tif,700705.tif,"(512, 512, 4)",1.0,3686.66,3384.04,3061.18,2934.17,312.61,291.33,273.09,269.82,0.9928,0.9939,0.987
700727.tif,700727.tif,"(512, 512, 4)",1.0,4151.54,3952.15,3713.23,4706.2,2214.91,2032.0,1952.48,1581.47,0.9928,0.993,0.9784
700870.tif,700870.tif,"(512, 512, 4)",0.6746,2491.4,2497.02,2327.48,4076.14,2471.64,2381.7,2423.92,1904.08,0.8862,0.8971,0.8833
701253.tif,701253.tif,"(512, 512, 4)",0.1204,837.54,1147.66,1385.83,1737.27,1475.74,1346.47,1266.64,1323.05,0.8954,0.899,0.8708
701334.tif,701334.tif,"(512, 512, 4)",0.0,573.06,874.91,1216.46,2323.14,173.94,236.4,354.87,365.25,0.6475,0.7248,0.6429
701344.tif,701344.tif,"(512, 512, 4)",0.3882,1186.74,1389.36,1632.79,2527.85,729.53,688.52,721.22,871.2,0.6916,0.7681,0.7691
701380.tif,701380.tif,"(512, 512, 4)",1.0,1611.86,1508.25,1405.13,1292.1,841.53,811.94,804.08,781.5,0.9983,0.9988,0.9961
701568.tif,701568.tif,"(512, 512, 4)",0.0,527.18,751.79,1113.15,1796.21,100.16,143.71,225.59,238.11,0.7631,0.8203,0.8279
701581.tif,701581.tif,"(512, 512, 4)",0.9902,4370.68,4346.58,4350.43,4816.73,2499.64,2351.71,2213.28,2057.47,0.9908,0.9921,0.9829
701596.tif,701596.tif,"(512, 512, 4)",0.4625,3127.14,3221.51,3452.79,4301.38,3268.06,2941.53,2638.36,2095.64,0.9309,0.9476,0.9634
701761.tif,701761.tif,"(512, 512, 4)",1.0,3514.45,3266.98,2544.61,2327.01,186.05,169.92,166.43,169.55,0.9722,0.9671,0.9572
701790.tif,701790.tif,"(512, 512, 4)",0.0,328.85,608.12,466.7,3103.46,103.51,149.54,201.41,850.78,-0.2197,0.1498,-0.5799
701800.tif,701800.tif,"(512, 512, 4)",0.1947,481.23,444.87,378.77,344.57,903.58,884.87,874.99,829.98,0.9985,0.9992,0.9953
701846.tif,701846.tif,"(512, 512, 4)",0.4566,1359.47,1577.94,1276.43,3598.5,1829.37,1623.59,1559.71,1278.37,0.835,0.8598,0.8335
701949.tif,701949.tif,"(512, 512, 4)",0.7013,3374.72,3439.06,3186.9,4683.84,3188.33,2954.71,2837.41,2160.79,0.964,0.9702,0.9633
701969.tif,701969.tif,"(512, 512, 4)",1.0,7223.67,6862.23,6565.69,6536.98,1067.25,1004.53,972.87,795.09,0.9944,0.9948,0.9916
701987.tif,701987.tif,"(512, 512, 4)",1.0,2378.89,2142.88,1927.3,1537.58,392.89,340.8,311.16,265.4,0.9775,0.9854,0.9837
702022.tif,702022.tif,"(512, 512, 4)",1.0,5767.53,5318.96,4946.84,5464.76,1585.73,1411.43,1308.91,1076.7,0.9949,0.9951,0.9809
702042.tif,702042.tif,"(512, 512, 4)",0.7473,1565.33,1383.27,1303.45,1260.1,1814.25,1745.66,1702.62,1676.07,0.9994,0.9996,0.9992
702080.tif,702080.tif,"(512, 512, 4)",0.0653,704.08,988.23,923.71,2620.18,263.48,284.96,302.22,817.93,0.3626,0.5709,0.3252
702427.tif,702427.tif,"(512, 512, 4)",1.0,1967.09,2300.44,2349.79,3621.23,339.84,296.94,279.15,271.81,0.8447,0.8811,0.7772
702433.tif,702433.tif,"(512, 512, 4)",0.8958,1454.51,1304.21,1242.67,1232.55,1503.94,1443.31,1415.39,1412.14,0.9988,0.9995,0.9987
702553.tif,702553.tif,"(512, 512, 4)",0.9661,3595.64,3567.07,3623.51,4102.69,2276.22,2185.44,2146.51,2023.34,0.9887,0.99,0.986
702593.tif,702593.tif,"(512, 512, 4)",0.9808,4392.36,4266.45,3976.58,5519.58,2549.32,2413.99,2391.88,1624.56,0.9349,0.9429,0.939
702727.tif,702727.tif,"(512, 512, 4)",1.0,4568.51,4249.49,3806.96,4745.63,2021.65,1763.37,1637.52,1213.61,0.9889,0.9917,0.9869
702733.tif,702733.tif,"(512, 512, 4)",0.9891,4038.08,3916.14,3751.58,4400.38,2562.89,2394.89,2305.35,1818.23,0.9763,0.9802,0.9767
702819.tif,702819.tif,"(512, 512, 4)",0.66,2623.2,2555.68,2291.15,3918.61,3286.26,2981.69,2850.84,2024.67,0.9322,0.9414,0.9369
702826.tif,702826.tif,"(512, 512, 4)",0.0657,862.64,1083.13,1057.91,2695.77,907.28,875.59,895.25,872.42,0.7683,0.815,0.7988
702891.tif,702891.tif,"(512, 512, 4)",0.114,672.85,542.06,452.04,435.2,993.53,953.54,951.23,993.38,0.9982,0.9978,0.9913
702980.tif,702980.tif,"(512, 512, 4)",0.7412,2595.64,2656.25,2662.77,3486.01,1390.36,1476.11,1670.79,1692.96,0.97,0.9758,0.9756
703080.tif,703080.tif,"(512, 512, 4)",1.0,1317.83,1316.3,1080.16,3130.62,575.75,510.68,463.64,486.3,0.8085,0.8293,0.7464
703139.tif,703139.tif,"(512, 512, 4)",0.8735,1866.52,1905.15,1733.51,3271.8,1748.11,1645.52,1636.16,1258.59,0.8509,0.8673,0.8497
703171.tif,703171.tif,"(512, 512, 4)",0.0268,415.32,696.89,667.02,2770.82,328.52,327.22,388.42,491.35,0.4884,0.5568,0.3925
703178.tif,703178.tif,"(512, 512, 4)",1.0,2708.95,2592.85,2282.4,4024.47,1323.13,1179.08,1105.53,839.16,0.8989,0.9041,0.8804
703198.tif,703198.tif,"(512, 512, 4)",0.8331,8309.58,7719.43,7312.18,7540.02,4550.73,4140.58,3804.69,3746.72,0.9929,0.9964,0.9807
703207.tif,703207.tif,"(512, 512, 4)",0.7288,7369.78,6969.3,6441.79,7159.45,5727.41,5156.19,4969.94,3395.32,0.9762,0.9805,0.9753
703634.tif,703634.tif,"(512, 512, 4)",0.6588,3599.29,3729.15,3654.06,4790.62,2961.87,2707.4,2620.01,1951.57,0.9525,0.9607,0.9568
703655.tif,703655.tif,"(512, 512, 4)",1.0,6233.14,5902.08,5669.09,5242.05,892.81,887.82,903.45,877.03,0.9953,0.9973,0.9948
703656.tif,703656.tif,"(512, 512, 4)",0.0,866.67,1319.57,1892.38,2215.75,204.52,267.67,372.65,446.02,0.6853,0.8346,0.9662
703727.tif,703727.tif,"(512, 512, 4)",1.0,4364.85,4185.33,4050.71,4435.52,1063.97,992.62,945.11,910.19,0.9888,0.9949,0.9636
703766.tif,703766.tif,"(512, 512, 4)",0.5349,1742.5,1780.51,1575.16,3342.38,2044.75,1925.03,1931.91,1564.6,0.8448,0.8654,0.8453
703779.tif,703779.tif,"(512, 512, 4)",0.1701,871.12,1149.6,1133.69,3027.75,677.63,663.33,699.92,822.88,0.6136,0.7073,0.6832
703853.tif,703853.tif,"(512, 512, 4)",0.0067,685.66,799.21,797.5,1692.22,133.54,177.97,249.29,494.68,0.7126,0.8156,0.7042
703867.tif,703867.tif,"(512, 512, 4)",0.9785,1271.44,1633.06,2217.75,2958.58,239.44,230.3,247.67,286.91,0.6221,0.7753,0.9024
703869.tif,703869.tif,"(512, 512, 4)",0.9717,6811.39,6414.03,6265.35,6406.64,2530.97,2431.69,2448.05,2528.74,0.9978,0.999,0.9927
703945.tif,703945.tif,"(512, 512, 4)",0.7919,3387.59,3344.17,3145.43,4459.72,2957.44,2822.98,2815.0,2209.05,0.9432,0.9499,0.9395
704095.tif,704095.tif,"(512, 512, 4)",1.0,3567.33,3468.36,3416.76,4263.5,2220.65,2091.66,2061.23,1934.51,0.9792,0.9852,0.9826
704106.tif,704106.tif,"(512, 512, 4)",0.9003,4723.33,4367.99,3967.94,4683.09,1976.43,1757.14,1653.17,1331.62,0.9945,0.9942,0.9792
704201.tif,704201.tif,"(512, 512, 4)",1.0,6733.51,6306.42,6018.3,5881.86,3335.38,3180.51,3065.17,2995.12,0.9997,0.9998,0.9998
704223.tif,704223.tif,"(512, 512, 4)",0.9861,1953.43,2222.53,2187.09,3587.54,1202.55,1127.85,1120.99,979.58,0.87,0.9017,0.8961
704238.tif,704238.tif,"(512, 512, 4)",0.0,1286.11,1157.59,1124.79,1140.15,868.27,841.25,842.69,896.45,0.9919,0.9952,0.9917
704272.tif,704272.tif,"(512, 512, 4)",0.7519,3215.84,3207.2,3357.41,3705.08,3133.76,2962.46,2835.76,2772.96,0.9797,0.9859,0.9913
